type	study.study_id	sample.sample_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityid	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371_HTAN	HTA9_18_75	504219.ome.tif	OME-TIFF	60043956	1fc4179bc4031f7787597ebb7a58e3e6	Pathological	syn68516915									
file	phs002371_HTAN	HTA9_18_75	504219_ROI01.ome.tif	OME-TIFF	26412422	086b9e473947b4fbaf00913154d533a7	Pathological	syn68516916									
file	phs002371_HTAN	HTA9_18_75	504219_ROI02.ome.tif	OME-TIFF	17823584	c7d18b4ef185f3e1ffe4933c055327ef	Pathological	syn68516917									
file	phs002371_HTAN	HTA9_18_75	504219_ROI03.ome.tif	OME-TIFF	19376524	33bc9cbf706615a745cfe843ad56517f	Pathological	syn68516918									
file	phs002371_HTAN	HTA9_3_110	HTA9-3-41_scene001.ome.tif	OME-TIFF	25444806219	67de6048b5cfba3fda7eb7f2bee6d74e	Pathological	syn68527575									
file	phs002371_HTAN	HTA9_2_93	HTAN9-2-254-Scene-001.ome.tif	OME-TIFF	3015692850	a4467dd9945469e4380e27f8febf2b6a	Pathological	syn68527646									
file	phs002371_HTAN	HTA9_2_93	HTAN9-2-254-Scene-002.ome.tif	OME-TIFF	12022736273	8bc02203b837281f9ca51b058f4eff37	Pathological	syn68527674									
file	phs002371_HTAN	HTA9_2_99	HTAN9-2-260-Scene-001.ome.tif	OME-TIFF	12864053900	677fb9070c1aebf4a089fbd7ddbb61bf	Pathological	syn68527712									
file	phs002371_HTAN	HTA9_2_99	HTAN9-2-260-Scene-002.ome.tif	OME-TIFF	14883286161	ef78d0fbb612575442ebe8b41c276d75	Pathological	syn68527764									
file	phs002371_HTAN	HTA9_3_24	HTAN9-3-284-Scene-001.ome.tif	OME-TIFF	5914097593	6de29bb6a5144ef9e6e6d8bb4964ef16	Pathological	syn68527765									
file	phs002371_HTAN	HTA9_3_24	HTAN9-3-284-Scene-002.ome.tif	OME-TIFF	9315248495	5de5b4a6ec52847fb691dcb40a7ed76e	Pathological	syn68527781									
file	phs002371_HTAN	HTA9_3_14	HTAN9-3-292-Scene-001.ome.tif	OME-TIFF	9199924274	dd4ce6449d88f2187b585e98870abba7	Pathological	syn68527801									
file	phs002371_HTAN	HTA9_3_14	HTAN9-3-292-Scene-002.ome.tif	OME-TIFF	10120006021	63ba362d941f0ce870c513e660560603	Pathological	syn68527840									
file	phs002371_HTAN	HTA7_926_9	CRC02-HE.ome.tif	OME-TIFF	18512914879	85a2c8eec55435d0d9bd6e67e05fc4b5	Pathological	syn61571254									
file	phs002371_HTAN	HTA7_927_10	CRC03-HE.ome.tif	OME-TIFF	13832000190	1adbfbe361bf1d9ff1f61e3899934d23	Pathological	syn61571280									
file	phs002371_HTAN	HTA7_932_10	CRC04-HE.ome.tif	OME-TIFF	16628595054	e5457f485199e2a1fdb3f9c9eb4be535	Pathological	syn61571537									
file	phs002371_HTAN	HTA7_934_10	CRC05-HE.ome.tif	OME-TIFF	13743918462	63350a4f81a8ee1e3f26af3d589931a1	Pathological	syn61571305									
file	phs002371_HTAN	HTA7_966_8	CRC06-HE.ome.tif	OME-TIFF	17405601726	b998a64ceed2f8276ca23fa212b36330	Pathological	syn61571592									
file	phs002371_HTAN	HTA7_947_10	CRC07-HE.ome.tif	OME-TIFF	11686578344	fff772d32300c4f0f23a49caa5da8434	Pathological	syn61571115									
file	phs002371_HTAN	HTA7_989_10	CRC08-HE.ome.tif	OME-TIFF	19332262520	b69239f7c9aac89b59a530aa164b440d	Pathological	syn61571770									
file	phs002371_HTAN	HTA7_920_10	CRC09-HE.ome.tif	OME-TIFF	13580338110	f7ce5a982cb044d3edd5db528dc6c55d	Pathological	syn61571269									
file	phs002371_HTAN	HTA7_922_10	CRC10-HE.ome.tif	OME-TIFF	20980787960	57d6f4df2955290651753ec56925199f	Pathological	syn61571925									
file	phs002371_HTAN	HTA7_931_10	CRC11-HE.ome.tif	OME-TIFF	14569194871	306a076a38558dfbbbda87944ccc04e4	Pathological	syn61571350									
file	phs002371_HTAN	HTA7_940_10	CRC12-HE.ome.tif	OME-TIFF	16056063822	000ba91f635fbffc1a4efde5c7b0e5f1	Pathological	syn61571464									
file	phs002371_HTAN	HTA7_963_9	CRC13-HE.ome.tif	OME-TIFF	8062644391	e26c0287f6d04fd2a62f5efb1286d0aa	Pathological	syn61570805									
file	phs002371_HTAN	HTA7_972_10	CRC14-HE.ome.tif	OME-TIFF	14140286238	35551a28ced0599fd79f1021c5d8178f	Pathological	syn61571353									
file	phs002371_HTAN	HTA7_925_10	CRC15-HE.ome.tif	OME-TIFF	13580338110	3c4583c3b64bef9c4d02c7f23df28f14	Pathological	syn61571299									
file	phs002371_HTAN	HTA7_982_10	CRC16-HE.ome.tif	OME-TIFF	16565679535	d300c49531179b3d84f31ab515617e51	Pathological	syn61571507									
file	phs002371_HTAN	HTA7_965_10	CRC17-HE.ome.tif	OME-TIFF	17730933368	71d5c1b26fcd9322994b1c268578125c	Pathological	syn61571633									
file	phs002371_HTAN	HTA7_1280_3	LSP17737.ome.tif	OME-TIFF	473227276	faa0067fa650b77743521c5f3419d80b	Pathological	syn68627335									
file	phs002371_HTAN	HTA7_1281_3	LSP17761.ome.tif	OME-TIFF	455868484	890b5188f138157073145a007658725c	Pathological	syn68627338									
file	phs002371_HTAN	HTA7_1261_3	LSP17765.ome.tif	OME-TIFF	720166109	cc75e901fdf1b83bd140b6a0040f406a	Pathological	syn68627339									
file	phs002371_HTAN	HTA7_1282_3	LSP17769.ome.tif	OME-TIFF	1137092939	c281fe702d706cac74f389dacc8cf873	Pathological	syn68627341									
file	phs002371_HTAN	HTA7_1283_3	LSP17789.ome.tif	OME-TIFF	755028042	f648c77901b7176b32004de4dc3dfe26	Pathological	syn68627342									
file	phs002371_HTAN	HTA7_1284_3	LSP17793.ome.tif	OME-TIFF	655885706	e1494565c25706592c91a94af6fc8608	Pathological	syn68627343									
file	phs002371_HTAN	HTA7_1262_3	LSP17805.ome.tif	OME-TIFF	534300842	82bc2dd9e7836f54d2a7312551d995b2	Pathological	syn68627344									
file	phs002371_HTAN	HTA7_1263_3	LSP17821.ome.tif	OME-TIFF	1090575905	a8e9aeed333d59639abb820164d4d252	Pathological	syn68627346									
file	phs002371_HTAN	HTA7_1264_3	LSP17825.ome.tif	OME-TIFF	781930578	cba1ce285a4b3ca9935b09a6760d23dd	Pathological	syn68627347									
